tileset,tiles,collision,treatment,cells,maps,example_map,x,y
TILESET_KABUTO_WORD_ROOM,160:161:176:177,0,classified_ground,1,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,6,6
TILESET_KABUTO_WORD_ROOM,166:167:182:183,0,classified_ground,2,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,15,4
TILESET_KABUTO_WORD_ROOM,168:169:184:185,0,classified_ground,1,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,4,6
TILESET_KABUTO_WORD_ROOM,170:171:186:187,0,classified_ground,1,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,7,6
TILESET_KABUTO_WORD_ROOM,172:173:188:189,0,classified_ground,3,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,2,4
TILESET_KABUTO_WORD_ROOM,194:195:210:211,0,classified_ground,5,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,4,4
TILESET_KABUTO_WORD_ROOM,196:197:212:213,0,classified_ground,3,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,10,4
TILESET_KABUTO_WORD_ROOM,198:199:214:215,0,classified_ground,1,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,2,8
TILESET_KABUTO_WORD_ROOM,1:1:1:1,7,generic_wall_review,20,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,0,13
TILESET_KABUTO_WORD_ROOM,200:201:216:217,0,classified_ground,1,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,3,4
TILESET_KABUTO_WORD_ROOM,204:205:220:221,0,classified_ground,1,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,6,4
TILESET_KABUTO_WORD_ROOM,2:3:3:2,0,classified_ground,164,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,1,1
TILESET_KABUTO_WORD_ROOM,6:6:22:23,7,generic_wall_review,1,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,1,0
TILESET_KABUTO_WORD_ROOM,6:6:26:27,7,generic_wall_review,5,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,2,0
TILESET_KABUTO_WORD_ROOM,6:6:28:29,7,generic_wall_review,5,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,3,0
TILESET_KABUTO_WORD_ROOM,6:6:32:33,7,generic_wall_review,2,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,4,0
TILESET_KABUTO_WORD_ROOM,6:6:33:64,7,generic_wall_review,4,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,3,12
TILESET_KABUTO_WORD_ROOM,6:6:34:35,7,generic_wall_review,2,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,5,0
TILESET_KABUTO_WORD_ROOM,6:6:34:55,7,generic_wall_review,4,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,5,12
TILESET_KABUTO_WORD_ROOM,6:6:35:56,7,generic_wall_review,1,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,18,12
TILESET_KABUTO_WORD_ROOM,6:6:54:22,7,generic_wall_review,4,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,2,12
TILESET_KABUTO_WORD_ROOM,6:6:54:28,7,generic_wall_review,4,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,4,12
TILESET_KABUTO_WORD_ROOM,6:6:56:57,7,generic_wall_review,1,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,18,0
TILESET_KABUTO_WORD_ROOM,6:6:64:65,7,generic_wall_review,1,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,8,0
TILESET_KABUTO_WORD_ROOM,6:6:66:67,7,generic_wall_review,1,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,9,0
TILESET_KABUTO_WORD_ROOM,6:6:67:32,7,generic_wall_review,1,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,1,12
TILESET_KABUTO_WORD_ROOM,84:86:88:89,96,classified_ground,1,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,17,11
TILESET_KABUTO_WORD_ROOM,8:9:10:11,7,generic_wall_review,4,1,RUINS_OF_ALPH_KABUTO_WORD_ROOM,0,0
TILESET_KANTO,10:10:26:26,7,generic_wall_review,34,11,CELADON_CITY,7,29
TILESET_KANTO,10:10:26:26,7,modeled_exterior,39,17,CELADON_CITY,5,9
TILESET_KANTO,10:10:34:34,7,generic_wall_review,20,8,CELADON_CITY,7,28
TILESET_KANTO,10:10:34:34,7,modeled_exterior,3,2,ROUTE_5,9,10
TILESET_KANTO,10:10:75:75,7,generic_wall_review,9,7,FUCHSIA_CITY,39,22
TILESET_KANTO,10:10:75:75,7,modeled_exterior,76,16,CELADON_CITY,3,8
TILESET_KANTO,10:31:26:60,7,classified_fence,2,2,PEWTER_CITY,17,17
TILESET_KANTO,10:31:26:60,7,generic_wall_review,7,5,CELADON_CITY,11,29
TILESET_KANTO,10:31:26:60,7,modeled_exterior,1,1,ROUTE_5,11,11
TILESET_KANTO,10:31:75:31,7,generic_wall_review,7,4,LAVENDER_TOWN,17,1
TILESET_KANTO,10:31:75:31,7,modeled_exterior,30,10,CELADON_CITY,7,5
TILESET_KANTO,10:34:26:26,7,modeled_exterior,10,5,CELADON_CITY,13,15
TILESET_KANTO,10:35:26:26,7,modeled_exterior,5,1,CERULEAN_CITY,9,15
TILESET_KANTO,10:50:26:26,7,generic_wall_review,1,1,ROUTE_23,8,5
TILESET_KANTO,10:50:75:75,7,generic_wall_review,22,4,LAVENDER_TOWN,13,1
TILESET_KANTO,10:50:75:75,7,modeled_exterior,45,8,CELADON_CITY,3,5
TILESET_KANTO,10:75:75:75,7,generic_wall_review,1,1,ROUTE_23,8,4
TILESET_KANTO,11:12:27:28,113,classified_ground,14,11,CELADON_CITY,10,29
TILESET_KANTO,11:12:27:28,113,modeled_exterior,61,22,CELADON_CITY,4,9
TILESET_KANTO,11:12:27:28,7,generic_wall_review,2,2,CERULEAN_CITY,14,29
TILESET_KANTO,11:12:27:28,7,modeled_exterior,1,1,ROUTE_7,6,9
TILESET_KANTO,14:14:85:85,7,classified_fence,476,21,CELADON_CITY,16,15
TILESET_KANTO,15:10:15:75,7,generic_wall_review,7,4,LAVENDER_TOWN,12,0
TILESET_KANTO,15:10:15:75,7,modeled_exterior,45,17,CELADON_CITY,2,4
TILESET_KANTO,15:10:29:26,7,generic_wall_review,11,8,CELADON_CITY,6,29
TILESET_KANTO,15:10:29:26,7,modeled_exterior,2,2,ROUTE_5,8,11
TILESET_KANTO,15:34:29:26,7,modeled_exterior,4,3,FUCHSIA_CITY,26,27
TILESET_KANTO,15:50:15:75,7,generic_wall_review,12,7,FUCHSIA_CITY,38,22
TILESET_KANTO,15:50:15:75,7,modeled_exterior,60,9,CELADON_CITY,2,5
TILESET_KANTO,15:75:29:26,7,classified_signpost,1,1,ROUTE_10_NORTH,10,1
TILESET_KANTO,15:75:29:26,7,generic_wall_review,6,6,FUCHSIA_CITY,38,23
TILESET_KANTO,15:75:29:26,7,modeled_exterior,81,21,CELADON_CITY,2,9
TILESET_KANTO,16:35:16:35,0,classified_ground,314,7,CERULEAN_CITY,12,35
TILESET_KANTO,16:35:33:32,0,classified_ground,8,4,ROUTE_11,4,11
TILESET_KANTO,16:35:33:35,0,classified_ground,5,3,ROUTE_11,26,3
TILESET_KANTO,17:17:17:17,0,classified_ground,3514,24,CERULEAN_CITY,0,0
TILESET_KANTO,17:30:30:39,7,classified_fence,31,16,CINNABAR_ISLAND,6,2
TILESET_KANTO,17:30:30:39,7,generic_wall_review,9,7,CINNABAR_ISLAND,10,0
TILESET_KANTO,18:18:18:18,7,generic_wall_review,6,1,PEWTER_CITY,11,4
TILESET_KANTO,18:18:23:23,7,generic_wall_review,48,8,CELADON_CITY,7,27
TILESET_KANTO,1:1:17:17,178,classified_ground,508,21,CINNABAR_ISLAND,11,0
TILESET_KANTO,20:20:20:20,41,classified_water,3818,25,CELADON_CITY,13,19
TILESET_KANTO,20:51:20:20,41,classified_water,12,6,CINNABAR_ISLAND,3,12
TILESET_KANTO,20:84:20:84,41,classified_water,196,15,CINNABAR_ISLAND,3,0
TILESET_KANTO,21:22:37:38,7,generic_wall_review,1,1,PEWTER_CITY,10,5
TILESET_KANTO,21:56:21:22,7,generic_wall_review,12,8,CELADON_CITY,6,27
TILESET_KANTO,21:56:21:56,7,generic_wall_review,1,1,PEWTER_CITY,10,4
TILESET_KANTO,23:23:34:34,7,generic_wall_review,6,1,PEWTER_CITY,11,5
TILESET_KANTO,24:25:40:41,7,generic_wall_review,1,1,PEWTER_CITY,17,5
TILESET_KANTO,2:17:36:2,7,classified_fence,35,18,CINNABAR_ISLAND,19,0
TILESET_KANTO,2:17:36:2,7,generic_wall_review,3,3,ROUTE_28,9,14
TILESET_KANTO,32:32:35:35,0,classified_ground,212,5,ROUTE_11,5,0
TILESET_KANTO,32:33:35:16,0,classified_ground,6,4,ROUTE_11,13,0
TILESET_KANTO,33:32:16:35,0,classified_ground,6,4,ROUTE_11,4,0
TILESET_KANTO,33:35:16:35,0,classified_ground,9,4,CERULEAN_CITY,12,34
TILESET_KANTO,33:35:35:35,0,classified_ground,15,5,ROUTE_11,12,6
TILESET_KANTO,34:31:26:60,7,modeled_exterior,4,3,FUCHSIA_CITY,29,27
TILESET_KANTO,34:47:34:34,7,generic_wall_review,10,7,CELADON_CITY,8,28
TILESET_KANTO,35:16:32:33,0,classified_ground,8,5,ROUTE_11,9,11
TILESET_KANTO,35:16:35:16,0,classified_ground,316,7,CERULEAN_CITY,13,35
TILESET_KANTO,35:16:35:33,0,classified_ground,5,3,ROUTE_11,27,3
TILESET_KANTO,35:33:35:16,0,classified_ground,9,4,CERULEAN_CITY,13,34
TILESET_KANTO,35:33:35:35,0,classified_ground,14,5,ROUTE_11,17,6
TILESET_KANTO,35:35:32:32,0,classified_ground,216,5,ROUTE_11,6,1
TILESET_KANTO,35:35:33:35,0,classified_ground,13,5,ROUTE_11,12,1
TILESET_KANTO,35:35:35:33,0,classified_ground,12,5,ROUTE_11,5,1
TILESET_KANTO,35:35:35:35,0,classified_ground,876,25,CELADON_CITY,17,2
TILESET_KANTO,35:35:57:35,0,classified_ground,804,24,CELADON_CITY,16,2
TILESET_KANTO,35:50:26:26,7,modeled_exterior,5,1,CERULEAN_CITY,8,15
TILESET_KANTO,36:36:36:36,7,classified_fence,308,21,CERULEAN_CITY,15,0
TILESET_KANTO,36:36:36:36,7,generic_wall_review,76,17,FUCHSIA_CITY,19,33
TILESET_KANTO,37:38:15:34,7,generic_wall_review,11,8,CELADON_CITY,6,28
TILESET_KANTO,37:38:15:34,7,modeled_exterior,2,2,ROUTE_5,8,10
TILESET_KANTO,37:38:29:26,7,modeled_exterior,25,12,CELADON_CITY,12,15
TILESET_KANTO,37:38:92:23,7,modeled_exterior,4,3,FUCHSIA_CITY,26,26
TILESET_KANTO,39:39:39:39,7,classified_fence,213,21,CINNABAR_ISLAND,10,1
TILESET_KANTO,39:39:39:39,7,generic_wall_review,77,15,CINNABAR_ISLAND,14,10
TILESET_KANTO,39:44:39:44,7,classified_fence,38,6,FUCHSIA_CITY,2,26
TILESET_KANTO,39:44:54:55,7,generic_wall_review,12,6,FUCHSIA_CITY,2,31
TILESET_KANTO,39:54:54:55,7,generic_wall_review,48,20,CINNABAR_ISLAND,6,5
TILESET_KANTO,3:44:44:44,0,classified_ground,436,19,CERULEAN_CITY,6,9
TILESET_KANTO,40:41:23:93,7,modeled_exterior,4,3,FUCHSIA_CITY,29,26
TILESET_KANTO,40:41:26:60,7,modeled_exterior,25,12,CELADON_CITY,15,15
TILESET_KANTO,40:41:34:31,7,generic_wall_review,11,8,CELADON_CITY,11,28
TILESET_KANTO,40:41:34:31,7,modeled_exterior,2,2,ROUTE_5,11,10
TILESET_KANTO,42:43:58:59,7,classified_rock,2002,35,CELADON_CITY,12,16
TILESET_KANTO,44:36:44:36,7,generic_wall_review,34,6,FUCHSIA_CITY,23,26
TILESET_KANTO,44:36:55:52,7,generic_wall_review,8,6,FUCHSIA_CITY,23,31
TILESET_KANTO,44:44:44:3,0,classified_ground,436,19,CERULEAN_CITY,6,8
TILESET_KANTO,44:44:44:44,0,classified_ground,4564,35,CELADON_CITY,8,2
TILESET_KANTO,44:44:44:44,160,classified_ledge,26,6,FUCHSIA_CITY,22,26
TILESET_KANTO,44:44:44:44,161,classified_ledge,26,5,FUCHSIA_CITY,3,26
TILESET_KANTO,44:44:44:44,163,classified_ledge,378,23,CELADON_CITY,2,32
TILESET_KANTO,44:44:44:44,164,classified_ledge,8,6,FUCHSIA_CITY,22,30
TILESET_KANTO,44:44:44:44,165,classified_ledge,12,6,FUCHSIA_CITY,3,30
TILESET_KANTO,44:44:4:4,0,classified_ground,47,17,CELADON_CITY,5,33
TILESET_KANTO,44:44:55:52,7,generic_wall_review,54,17,CELADON_CITY,4,33
TILESET_KANTO,44:44:55:55,7,generic_wall_review,344,22,CELADON_CITY,2,33
TILESET_KANTO,45:46:61:62,18,classified_bush,24,13,CELADON_CITY,28,35
TILESET_KANTO,48:57:57:48,0,classified_ground,337,8,CELADON_CITY,12,8
TILESET_KANTO,49:49:20:20,41,classified_water,74,4,ROUTE_12,6,8
TILESET_KANTO,50:10:34:34,7,generic_wall_review,2,2,CERULEAN_CITY,14,28
TILESET_KANTO,50:10:34:34,7,modeled_exterior,1,1,ROUTE_7,6,8
TILESET_KANTO,50:10:75:75,7,classified_fence,1,1,ROUTE_10_NORTH,11,0
TILESET_KANTO,50:10:75:75,7,generic_wall_review,36,7,LAVENDER_TOWN,14,0
TILESET_KANTO,50:10:75:75,7,modeled_exterior,141,21,CELADON_CITY,4,4
TILESET_KANTO,50:31:26:60,7,generic_wall_review,2,2,CERULEAN_CITY,15,29
TILESET_KANTO,50:31:26:60,7,modeled_exterior,1,1,ROUTE_7,7,9
TILESET_KANTO,50:31:75:31,7,generic_wall_review,12,7,LAVENDER_TOWN,17,0
TILESET_KANTO,50:31:75:31,7,modeled_exterior,75,18,CELADON_CITY,7,4
TILESET_KANTO,50:34:23:23,7,modeled_exterior,4,3,FUCHSIA_CITY,27,26
TILESET_KANTO,50:50:23:23,7,modeled_exterior,4,3,FUCHSIA_CITY,28,26
TILESET_KANTO,50:50:75:75,7,generic_wall_review,6,3,LAVENDER_TOWN,13,0
TILESET_KANTO,50:50:75:75,7,modeled_exterior,12,2,CELADON_CITY,3,4
TILESET_KANTO,50:75:75:75,7,generic_wall_review,3,3,LAVENDER_TOWN,14,4
TILESET_KANTO,50:75:75:75,7,modeled_exterior,8,4,CELADON_CITY,4,8
TILESET_KANTO,51:20:20:20,41,classified_water,10,6,ROUTE_10_NORTH,16,12
TILESET_KANTO,51:20:51:20,41,classified_water,204,17,CINNABAR_ISLAND,14,3
TILESET_KANTO,51:51:20:20,41,classified_water,270,20,CELADON_CITY,13,18
TILESET_KANTO,51:51:20:84,41,classified_water,24,13,CINNABAR_ISLAND,17,2
TILESET_KANTO,51:51:51:20,41,classified_water,22,12,CINNABAR_ISLAND,14,2
TILESET_KANTO,52:36:55:52,7,classified_fence,1,1,ROUTE_9,49,15
TILESET_KANTO,52:36:55:52,7,generic_wall_review,53,22,CERULEAN_CITY,15,3
TILESET_KANTO,53:55:36:53,7,classified_fence,3,3,ROUTE_4,1,5
TILESET_KANTO,53:55:36:53,7,generic_wall_review,29,14,CERULEAN_CITY,3,3
TILESET_KANTO,55:19:19:39,7,generic_wall_review,28,10,CINNABAR_ISLAND,10,5
TILESET_KANTO,55:55:55:55,7,classified_fence,462,22,CERULEAN_CITY,4,3
TILESET_KANTO,55:55:55:55,7,generic_wall_review,112,14,FUCHSIA_CITY,10,25
TILESET_KANTO,56:25:24:25,7,generic_wall_review,12,8,CELADON_CITY,11,27
TILESET_KANTO,56:25:56:25,7,generic_wall_review,1,1,PEWTER_CITY,17,4
TILESET_KANTO,57:57:4:4,0,classified_ground,16,9,CERULEAN_CITY,6,19
TILESET_KANTO,57:57:54:55,7,classified_signpost,16,9,CERULEAN_CITY,7,19
TILESET_KANTO,57:57:55:55,7,classified_signpost,158,13,CINNABAR_ISLAND,8,9
TILESET_KANTO,57:57:57:57,0,classified_ground,2155,35,CELADON_CITY,16,14
TILESET_KANTO,57:57:57:57,163,classified_ledge,174,17,CERULEAN_CITY,7,18
TILESET_KANTO,5:6:21:22,7,modeled_exterior,31,16,CELADON_CITY,12,14
TILESET_KANTO,5:6:21:56,7,generic_wall_review,12,8,CELADON_CITY,6,26
TILESET_KANTO,63:34:34:34,7,generic_wall_review,10,7,CELADON_CITY,9,28
TILESET_KANTO,64:65:80:81,7,classified_roundtree,3087,27,CELADON_CITY,0,0
TILESET_KANTO,66:67:74:74,7,generic_wall_review,1,1,ROUTE_10_NORTH,12,1
TILESET_KANTO,66:67:74:74,7,modeled_exterior,10,10,CELADON_CITY,30,9
TILESET_KANTO,68:69:74:74,7,modeled_exterior,8,8,CELADON_CITY,6,9
TILESET_KANTO,70:71:86:87,7,classified_fence,72,33,CELADON_CITY,13,9
TILESET_KANTO,70:71:86:87,7,generic_wall_review,4,3,ROUTE_13,17,13
TILESET_KANTO,72:73:88:89,123,classified_ground,10,9,MOUNT_MOON_SQUARE,20,5
TILESET_KANTO,75:31:26:60,7,generic_wall_review,7,7,LAVENDER_TOWN,17,5
TILESET_KANTO,75:31:26:60,7,modeled_exterior,81,21,CELADON_CITY,7,9
TILESET_KANTO,75:50:75:75,7,generic_wall_review,4,3,LAVENDER_TOWN,15,4
TILESET_KANTO,75:50:75:75,7,modeled_exterior,8,4,CELADON_CITY,5,8
TILESET_KANTO,75:75:26:26,7,generic_wall_review,16,8,FUCHSIA_CITY,39,23
TILESET_KANTO,75:75:26:26,7,modeled_exterior,131,18,CELADON_CITY,3,9
TILESET_KANTO,75:75:75:75,114,classified_ground,340,8,CELADON_CITY,14,16
TILESET_KANTO,76:78:90:94,7,generic_wall_review,5,5,FUCHSIA_CITY,38,20
TILESET_KANTO,76:78:90:94,7,modeled_exterior,81,21,CELADON_CITY,2,2
TILESET_KANTO,78:77:94:90,7,generic_wall_review,5,5,ROUTE_10_SOUTH,17,12
TILESET_KANTO,78:77:94:90,7,modeled_exterior,81,21,CELADON_CITY,7,2
TILESET_KANTO,78:78:94:94,7,generic_wall_review,14,7,FUCHSIA_CITY,39,20
TILESET_KANTO,78:78:94:94,7,modeled_exterior,198,21,CELADON_CITY,3,2
TILESET_KANTO,79:79:79:79,112,classified_ground,14,7,CELADON_CITY,16,3
TILESET_KANTO,79:79:79:79,118,classified_ground,10,5,ROUTE_15,2,4
TILESET_KANTO,79:79:79:79,126,classified_ground,10,5,FUCHSIA_CITY,37,22
TILESET_KANTO,7:7:23:23,7,modeled_exterior,72,16,CELADON_CITY,13,14
TILESET_KANTO,82:82:82:82,24,classified_grass,1108,24,PALLET_TOWN,8,0
TILESET_KANTO,83:83:18:18,7,generic_wall_review,48,8,CELADON_CITY,7,26
TILESET_KANTO,8:9:24:25,7,modeled_exterior,31,16,CELADON_CITY,15,14
TILESET_KANTO,8:9:56:25,7,generic_wall_review,12,8,CELADON_CITY,11,26
TILESET_KANTO,90:94:92:95,7,generic_wall_review,5,5,FUCHSIA_CITY,38,21
TILESET_KANTO,90:94:92:95,7,modeled_exterior,81,21,CELADON_CITY,2,3
TILESET_KANTO,91:91:91:91,0,classified_ground,1148,11,CELADON_CITY,12,4
TILESET_KANTO,94:90:95:93,7,generic_wall_review,5,5,ROUTE_10_SOUTH,17,13
TILESET_KANTO,94:90:95:93,7,modeled_exterior,81,21,CELADON_CITY,7,3
TILESET_KANTO,94:94:95:95,7,generic_wall_review,14,7,FUCHSIA_CITY,39,21
TILESET_KANTO,94:94:95:95,7,modeled_exterior,198,21,CELADON_CITY,3,3
TILESET_LAB,10:11:26:27,7,modeled_prop,2,2,ELMS_LAB,2,1
TILESET_LAB,12:13:28:29,7,modeled_prop,2,2,ELMS_LAB,3,1
TILESET_LAB,133:134:131:132,0,modeled_prop,1,1,ELMS_LAB,3,4
TILESET_LAB,136:137:152:143,7,generic_wall_review,1,1,DRAGON_SHRINE,8,0
TILESET_LAB,136:137:152:149,7,generic_wall_review,1,1,DRAGON_SHRINE,0,0
TILESET_LAB,136:137:152:153,7,generic_wall_review,1,1,DRAGON_SHRINE,4,0
TILESET_LAB,136:139:152:155,7,generic_wall_review,2,1,DRAGON_SHRINE,2,0
TILESET_LAB,137:135:150:151,7,generic_wall_review,1,1,DRAGON_SHRINE,1,0
TILESET_LAB,137:135:154:151,7,generic_wall_review,1,1,DRAGON_SHRINE,5,0
TILESET_LAB,137:135:171:151,7,generic_wall_review,1,1,DRAGON_SHRINE,9,0
TILESET_LAB,138:138:138:138,0,classified_ground,34,1,DRAGON_SHRINE,2,2
TILESET_LAB,138:189:138:199,7,generic_wall_review,3,1,DRAGON_SHRINE,8,3
TILESET_LAB,138:215:138:218,7,generic_wall_review,3,1,DRAGON_SHRINE,8,2
TILESET_LAB,138:215:138:40,7,generic_wall_review,1,1,DRAGON_SHRINE,8,8
TILESET_LAB,138:222:138:138,0,classified_ground,1,1,DRAGON_SHRINE,0,9
TILESET_LAB,138:56:138:138,0,classified_ground,1,1,DRAGON_SHRINE,8,9
TILESET_LAB,140:135:156:151,7,generic_wall_review,2,1,DRAGON_SHRINE,3,0
TILESET_LAB,142:167:158:138,7,generic_wall_review,2,1,DRAGON_SHRINE,3,1
TILESET_LAB,145:146:161:162,7,modeled_prop,1,1,ELMS_LAB,2,5
TILESET_LAB,147:148:163:164,7,modeled_prop,1,1,ELMS_LAB,3,5
TILESET_LAB,14:15:30:31,7,modeled_prop,2,2,ELMS_LAB,9,3
TILESET_LAB,166:167:198:138,7,generic_wall_review,1,1,DRAGON_SHRINE,1,1
TILESET_LAB,168:141:138:157,7,generic_wall_review,2,1,DRAGON_SHRINE,2,1
TILESET_LAB,168:159:138:199,7,generic_wall_review,1,1,DRAGON_SHRINE,8,1
TILESET_LAB,168:165:196:197,7,generic_wall_review,1,1,DRAGON_SHRINE,0,1
TILESET_LAB,168:169:138:138,0,classified_ground,1,1,DRAGON_SHRINE,4,1
TILESET_LAB,16:16:129:130,0,modeled_prop,1,1,ELMS_LAB,2,4
TILESET_LAB,16:16:16:16,0,classified_ground,274,3,ELMS_LAB,4,1
TILESET_LAB,170:167:138:138,0,classified_ground,1,1,DRAGON_SHRINE,5,1
TILESET_LAB,173:173:138:138,0,classified_ground,2,1,DRAGON_SHRINE,4,3
TILESET_LAB,174:174:175:175,0,classified_ground,2,1,DRAGON_SHRINE,4,2
TILESET_LAB,176:177:192:193,0,classified_ground,2,1,DRAGON_SHRINE,2,6
TILESET_LAB,178:179:194:195,0,classified_ground,2,1,DRAGON_SHRINE,3,6
TILESET_LAB,190:191:200:201,7,generic_wall_review,3,1,DRAGON_SHRINE,9,3
TILESET_LAB,1:1:17:17,7,generic_wall_review,16,3,ELMS_LAB,0,0
TILESET_LAB,202:203:196:197,7,generic_wall_review,3,1,DRAGON_SHRINE,0,3
TILESET_LAB,204:138:198:138,7,generic_wall_review,3,1,DRAGON_SHRINE,1,3
TILESET_LAB,208:209:180:181,0,classified_ground,2,1,DRAGON_SHRINE,2,7
TILESET_LAB,210:211:182:183,0,classified_ground,2,1,DRAGON_SHRINE,3,7
TILESET_LAB,212:213:186:187,7,generic_wall_review,3,1,DRAGON_SHRINE,0,2
TILESET_LAB,212:213:205:206,7,generic_wall_review,1,1,DRAGON_SHRINE,0,8
TILESET_LAB,214:138:188:138,7,generic_wall_review,3,1,DRAGON_SHRINE,1,2
TILESET_LAB,214:138:207:138,7,generic_wall_review,1,1,DRAGON_SHRINE,1,8
TILESET_LAB,216:217:219:220,7,generic_wall_review,3,1,DRAGON_SHRINE,9,2
TILESET_LAB,216:217:41:72,7,generic_wall_review,1,1,DRAGON_SHRINE,9,8
TILESET_LAB,221:167:200:201,7,generic_wall_review,1,1,DRAGON_SHRINE,9,1
TILESET_LAB,223:138:138:138,0,classified_ground,1,1,DRAGON_SHRINE,1,9
TILESET_LAB,2:2:18:18,112,classified_ground,10,5,DRAGON_SHRINE,4,9
TILESET_LAB,32:33:48:49,157,generic_wall_review,3,2,ELMS_LAB,4,0
TILESET_LAB,34:35:50:51,7,generic_wall_review,1,1,ELMS_LAB,5,0
TILESET_LAB,36:36:36:36,0,classified_ground,77,1,EARLS_POKEMON_ACADEMY,0,2
TILESET_LAB,37:38:16:16,0,modeled_prop,4,2,ELMS_LAB,2,2
TILESET_LAB,38:38:16:16,0,modeled_prop,2,2,ELMS_LAB,7,4
TILESET_LAB,38:39:16:16,0,modeled_prop,4,2,ELMS_LAB,3,2
TILESET_LAB,3:4:19:20,145,modeled_prop,12,1,ELMS_LAB,6,1
TILESET_LAB,3:4:53:54,145,generic_wall_review,14,2,EARLS_POKEMON_ACADEMY,0,1
TILESET_LAB,42:43:58:59,7,generic_wall_review,8,1,EARLS_POKEMON_ACADEMY,2,4
TILESET_LAB,43:44:59:60,7,generic_wall_review,8,1,EARLS_POKEMON_ACADEMY,3,4
TILESET_LAB,46:46:62:62,7,generic_wall_review,2,1,EARLS_POKEMON_ACADEMY,3,0
TILESET_LAB,47:52:63:52,7,generic_wall_review,1,1,EARLS_POKEMON_ACADEMY,5,0
TILESET_LAB,52:45:52:61,7,generic_wall_review,1,1,EARLS_POKEMON_ACADEMY,2,0
TILESET_LAB,52:52:36:36,0,classified_ground,6,1,EARLS_POKEMON_ACADEMY,2,1
TILESET_LAB,52:52:52:52,7,generic_wall_review,2,1,EARLS_POKEMON_ACADEMY,6,0
TILESET_LAB,55:55:55:55,7,generic_wall_review,36,1,FUCHSIA_GYM,2,2
TILESET_LAB,57:138:138:138,0,classified_ground,1,1,DRAGON_SHRINE,9,9
TILESET_LAB,5:6:21:22,7,modeled_prop,2,2,ELMS_LAB,6,3
TILESET_LAB,5:7:19:20,7,generic_wall_review,1,1,EARLS_POKEMON_ACADEMY,3,2
TILESET_LAB,5:7:3:4,7,generic_wall_review,14,2,EARLS_POKEMON_ACADEMY,0,0
TILESET_LAB,5:7:3:4,7,modeled_prop,12,1,ELMS_LAB,6,0
TILESET_LAB,64:65:80:81,0,classified_ground,16,1,EARLS_POKEMON_ACADEMY,2,5
TILESET_LAB,66:67:82:83,7,modeled_prop,1,1,ELMS_LAB,0,1
TILESET_LAB,68:69:84:85,7,modeled_prop,1,1,ELMS_LAB,1,1
TILESET_LAB,6:6:22:22,7,modeled_prop,2,2,ELMS_LAB,7,3
TILESET_LAB,6:7:22:23,7,modeled_prop,2,2,ELMS_LAB,8,3
TILESET_LAB,70:71:86:87,7,modeled_prop,1,1,ELMS_LAB,0,2
TILESET_LAB,71:73:88:89,7,modeled_prop,1,1,ELMS_LAB,1,2
TILESET_LAB,76:77:92:93,7,generic_wall_review,2,1,FUCHSIA_GYM,3,14
TILESET_LAB,78:79:94:95,7,generic_wall_review,2,1,FUCHSIA_GYM,3,15
TILESET_LAB,8:9:24:25,7,generic_wall_review,2,1,OAKS_LAB,4,0
TILESET_LIGHTHOUSE,10:10:68:69,7,generic_wall_review,1,1,FAST_SHIP_CABINS_SE_SSE_CAPTAINS_CABIN,3,26
TILESET_LIGHTHOUSE,10:12:44:28,7,generic_wall_review,13,5,FAST_SHIP_B1F,11,9
TILESET_LIGHTHOUSE,130:130:11:11,7,generic_wall_review,1,1,FAST_SHIP_CABINS_SE_SSE_CAPTAINS_CABIN,3,27
TILESET_LIGHTHOUSE,130:53:129:11,7,generic_wall_review,12,5,FAST_SHIP_B1F,11,13
TILESET_LIGHTHOUSE,130:53:59:60,7,generic_wall_review,6,3,FAST_SHIP_CABINS_NNW_NNE_NE,5,25
TILESET_LIGHTHOUSE,131:132:133:134,7,modeled_prop,20,5,FAST_SHIP_B1F,21,11
